glitch_pulse,glitch_delay,state,glitch_text,is_success
8,438995,glitched,539ba31a988912a8bd8cec9331477402,False
9,436055,glitched,539ba31a988912a8bd8cec9331477402,False
8,441087,glitched,539ba31a988912a8bd8cec9331477402,False
9,437434,glitched,539ba31a988912a8bd8cec9331477402,False
9,437374,glitched,539ba31a988912a8bd8cec9331477402,False
9,441502,glitched,539ba31a988912a8bd8cec9331477402,False
9,438279,glitched,539ba31a988912a8bd8cec9331477402,False
9,439268,glitched,539ba31a988912a8bd8cec9331477402,False
9,436606,glitched,539ba31a988912a8bd8cec9331477402,False
9,438593,glitched,539ba31a988912a8bd8cec9331477402,False
9,435691,glitched,539ba31a988912a8bd8cec9331477402,False
8,440257,glitched,539ba31a988912a8bd8cec9331477402,False
8,441357,glitched,539ba31a988912a8bd8cec9331477402,False
8,439140,glitched,539ba31a988912a8bd8cec9331477402,False
8,439963,glitched,539ba31a988912a8bd8cec9331477402,False
9,439092,glitched,539ba31a988912a8bd8cec9331477402,False
9,439875,glitched,539ba31a988912a8bd8cec9331477402,False
8,435897,glitched,539ba31a988912a8bd8cec9331477402,False
8,440726,glitched,539ba31a988912a8bd8cec9331477402,False
9,436617,glitched,539ba31a988912a8bd8cec9331477402,False
8,439382,glitched,539ba31a988912a8bd8cec9331477402,False
9,440085,glitched,539ba31a988912a8bd8cec9331477402,False
9,440556,glitched,539ba31a988912a8bd8cec9331477402,False
8,441449,glitched,539ba31a988912a8bd8cec9331477402,False
8,441634,glitched,539ba31a988912a8bd8cec9331477402,False
8,442218,glitched,539ba31a988912a8bd8cec9331477402,False
9,436378,glitched,539ba31a988912a8bd8cec9331477402,False
9,441772,glitched,539ba31a988912a8bd8cec9331477402,False
8,440214,glitched,539ba31a988912a8bd8cec9331477402,False
9,436444,glitched,539ba31a988912a8bd8cec9331477402,False
9,439591,glitched,539ba31a988912a8bd8cec9331477402,False
8,441883,glitched,539ba31a988912a8bd8cec9331477402,False
9,436272,glitched,539ba31a988912a8bd8cec9331477402,False
9,441679,glitched,539ba31a988912a8bd8cec9331477402,False
8,437893,glitched,539ba31a988912a8bd8cec9331477402,False
8,437518,glitched,539ba31a988912a8bd8cec9331477402,False
8,437026,glitched,539ba31a988912a8bd8cec9331477402,False
8,438603,glitched,539ba31a988912a8bd8cec9331477402,False
8,436399,glitched,539ba31a988912a8bd8cec9331477402,False
9,440234,glitched,539ba31a988912a8bd8cec9331477402,False
8,438658,glitched,539ba31a988912a8bd8cec9331477402,False
9,441479,glitched,539ba31a988912a8bd8cec9331477402,False
9,438230,glitched,539ba31a988912a8bd8cec9331477402,False
8,440713,glitched,539ba31a988912a8bd8cec9331477402,False
9,441716,glitched,539ba31a988912a8bd8cec9331477402,False
8,442082,glitched,539ba31a988912a8bd8cec9331477402,False
8,437052,glitched,539ba31a988912a8bd8cec9331477402,False
9,440202,glitched,539ba31a988912a8bd8cec9331477402,False
8,437032,glitched,539ba31a988912a8bd8cec9331477402,False
8,438781,glitched,539ba31a988912a8bd8cec9331477402,False
9,437486,glitched,539ba31a988912a8bd8cec9331477402,False
8,437761,glitched,539ba31a988912a8bd8cec9331477402,False
9,440342,glitched,539ba31a988912a8bd8cec9331477402,False
9,440654,glitched,539ba31a988912a8bd8cec9331477402,False
9,437369,glitched,539ba31a988912a8bd8cec9331477402,False
9,442310,glitched,539ba31a988912a8bd8cec9331477402,False
8,436338,glitched,539ba31a988912a8bd8cec9331477402,False
8,440388,glitched,539ba31a988912a8bd8cec9331477402,False
9,438874,glitched,539ba31a988912a8bd8cec9331477402,False
8,441106,glitched,539ba31a988912a8bd8cec9331477402,False
9,435677,glitched,539ba31a988912a8bd8cec9331477402,False
8,439774,glitched,539ba31a988912a8bd8cec9331477402,False
9,439004,glitched,539ba31a988912a8bd8cec9331477402,False
9,440319,glitched,539ba31a988912a8bd8cec9331477402,False
9,435895,glitched,539ba31a988912a8bd8cec9331477402,False
8,440331,glitched,539ba31a988912a8bd8cec9331477402,False
9,440240,glitched,539ba31a988912a8bd8cec9331477402,False
9,439677,glitched,539ba31a988912a8bd8cec9331477402,False
9,441970,glitched,539ba31a988912a8bd8cec9331477402,False
9,439861,glitched,539ba31a988912a8bd8cec9331477402,False
8,441093,glitched,539ba31a988912a8bd8cec9331477402,False
9,436377,glitched,539ba31a988912a8bd8cec9331477402,False
8,438643,glitched,539ba31a988912a8bd8cec9331477402,False
8,441475,glitched,539ba31a988912a8bd8cec9331477402,False
8,440520,glitched,539ba31a988912a8bd8cec9331477402,False
8,436521,glitched,539ba31a988912a8bd8cec9331477402,False
8,438711,glitched,539ba31a988912a8bd8cec9331477402,False
8,439413,glitched,539ba31a988912a8bd8cec9331477402,False
9,439727,glitched,539ba31a988912a8bd8cec9331477402,False
8,439458,glitched,539ba31a988912a8bd8cec9331477402,False
9,439204,glitched,539ba31a988912a8bd8cec9331477402,False
9,439926,glitched,539ba31a988912a8bd8cec9331477402,False
9,439655,glitched,539ba31a988912a8bd8cec9331477402,False
8,438294,glitched,539ba31a988912a8bd8cec9331477402,False
8,438361,glitched,539ba31a988912a8bd8cec9331477402,False
9,437185,glitched,539ba31a988912a8bd8cec9331477402,False
8,439440,glitched,539ba31a988912a8bd8cec9331477402,False
9,442212,glitched,539ba31a988912a8bd8cec9331477402,False
9,435920,glitched,539ba31a988912a8bd8cec9331477402,False
8,436596,glitched,539ba31a988912a8bd8cec9331477402,False
8,442094,glitched,539ba31a988912a8bd8cec9331477402,False
9,439282,glitched,539ba31a988912a8bd8cec9331477402,False
8,438806,glitched,539ba31a988912a8bd8cec9331477402,False
8,437924,glitched,539ba31a988912a8bd8cec9331477402,False
9,438130,glitched,539ba31a988912a8bd8cec9331477402,False
9,442021,glitched,539ba31a988912a8bd8cec9331477402,False
8,439288,glitched,539ba31a988912a8bd8cec9331477402,False
8,439405,glitched,539ba31a988912a8bd8cec9331477402,False
8,438212,glitched,539ba31a988912a8bd8cec9331477402,False
8,439404,glitched,539ba31a988912a8bd8cec9331477402,False
9,439965,glitched,539ba31a988912a8bd8cec9331477402,False
9,437089,glitched,539ba31a988912a8bd8cec9331477402,False
8,441804,glitched,539ba31a988912a8bd8cec9331477402,False
9,441576,glitched,539ba31a988912a8bd8cec9331477402,False
8,441992,glitched,539ba31a988912a8bd8cec9331477402,False
9,436979,glitched,539ba31a988912a8bd8cec9331477402,False
9,438814,glitched,539ba31a988912a8bd8cec9331477402,False
9,436902,glitched,539ba31a988912a8bd8cec9331477402,False
9,441065,glitched,539ba31a988912a8bd8cec9331477402,False
9,438692,glitched,539ba31a988912a8bd8cec9331477402,False
8,440135,glitched,539ba31a988912a8bd8cec9331477402,False
9,438518,glitched,539ba31a988912a8bd8cec9331477402,False
9,441956,glitched,539ba31a988912a8bd8cec9331477402,False
8,440762,glitched,539ba31a988912a8bd8cec9331477402,False
8,439794,glitched,539ba31a988912a8bd8cec9331477402,False
8,438218,glitched,539ba31a988912a8bd8cec9331477402,False
9,441439,glitched,539ba31a988912a8bd8cec9331477402,False
9,437954,glitched,539ba31a988912a8bd8cec9331477402,False
9,440480,glitched,539ba31a988912a8bd8cec9331477402,False
9,439203,glitched,539ba31a988912a8bd8cec9331477402,False
8,441498,glitched,539ba31a988912a8bd8cec9331477402,False
9,440660,glitched,539ba31a988912a8bd8cec9331477402,False
9,442018,glitched,539ba31a988912a8bd8cec9331477402,False
8,437653,glitched,539ba31a988912a8bd8cec9331477402,False
8,441631,glitched,539ba31a988912a8bd8cec9331477402,False
9,437581,glitched,539ba31a988912a8bd8cec9331477402,False
8,437268,glitched,539ba31a988912a8bd8cec9331477402,False
8,440489,glitched,539ba31a988912a8bd8cec9331477402,False
8,440185,glitched,539ba31a988912a8bd8cec9331477402,False
8,437935,glitched,539ba31a988912a8bd8cec9331477402,False
9,440135,glitched,539ba31a988912a8bd8cec9331477402,False
9,437353,glitched,539ba31a988912a8bd8cec9331477402,False
8,439519,glitched,539ba31a988912a8bd8cec9331477402,False
8,438448,glitched,539ba31a988912a8bd8cec9331477402,False
9,439277,glitched,539ba31a988912a8bd8cec9331477402,False
8,439806,glitched,539ba31a988912a8bd8cec9331477402,False
9,437850,glitched,539ba31a988912a8bd8cec9331477402,False
8,442132,glitched,539ba31a988912a8bd8cec9331477402,False
9,436775,glitched,539ba31a988912a8bd8cec9331477402,False
8,439338,glitched,539ba31a988912a8bd8cec9331477402,False
8,440982,glitched,539ba31a988912a8bd8cec9331477402,False
8,436395,glitched,539ba31a988912a8bd8cec9331477402,False
8,439931,glitched,539ba31a988912a8bd8cec9331477402,False
8,439776,glitched,539ba31a988912a8bd8cec9331477402,False
9,435974,glitched,539ba31a988912a8bd8cec9331477402,False
8,439650,glitched,539ba31a988912a8bd8cec9331477402,False
9,438990,glitched,539ba31a988912a8bd8cec9331477402,False
9,442152,glitched,539ba31a988912a8bd8cec9331477402,False
9,438080,glitched,539ba31a988912a8bd8cec9331477402,False
8,436817,glitched,539ba31a988912a8bd8cec9331477402,False
9,437945,glitched,539ba31a988912a8bd8cec9331477402,False
9,438539,glitched,539ba31a988912a8bd8cec9331477402,False
9,438850,glitched,539ba31a988912a8bd8cec9331477402,False
9,442207,glitched,539ba31a988912a8bd8cec9331477402,False
9,436446,glitched,539ba31a988912a8bd8cec9331477402,False
8,439921,glitched,539ba31a988912a8bd8cec9331477402,False
8,438385,glitched,539ba31a988912a8bd8cec9331477402,False
9,436030,glitched,539ba31a988912a8bd8cec9331477402,False
9,439297,glitched,539ba31a988912a8bd8cec9331477402,False
8,437849,glitched,539ba31a988912a8bd8cec9331477402,False
9,438514,glitched,539ba31a988912a8bd8cec9331477402,False
9,437498,glitched,539ba31a988912a8bd8cec9331477402,False
8,439535,glitched,539ba31a988912a8bd8cec9331477402,False
9,441654,glitched,539ba31a988912a8bd8cec9331477402,False
8,438709,glitched,539ba31a988912a8bd8cec9331477402,False
9,441163,glitched,539ba31a988912a8bd8cec9331477402,False
8,437372,glitched,539ba31a988912a8bd8cec9331477402,False
8,440026,glitched,539ba31a988912a8bd8cec9331477402,False
8,436173,glitched,539ba31a988912a8bd8cec9331477402,False
8,435703,glitched,539ba31a988912a8bd8cec9331477402,False
8,441306,glitched,539ba31a988912a8bd8cec9331477402,False
8,439873,glitched,539ba31a988912a8bd8cec9331477402,False
9,438664,glitched,539ba31a988912a8bd8cec9331477402,False
9,438197,glitched,539ba31a988912a8bd8cec9331477402,False
8,438369,glitched,539ba31a988912a8bd8cec9331477402,False
8,441810,glitched,539ba31a988912a8bd8cec9331477402,False
9,441657,glitched,539ba31a988912a8bd8cec9331477402,False
9,437770,glitched,539ba31a988912a8bd8cec9331477402,False
8,440635,glitched,539ba31a988912a8bd8cec9331477402,False
9,440915,glitched,539ba31a988912a8bd8cec9331477402,False
8,438960,glitched,539ba31a988912a8bd8cec9331477402,False
9,438887,glitched,539ba31a988912a8bd8cec9331477402,False
9,440139,glitched,539ba31a988912a8bd8cec9331477402,False
9,441953,glitched,539ba31a988912a8bd8cec9331477402,False
8,436548,glitched,539ba31a988912a8bd8cec9331477402,False
9,436848,glitched,539ba31a988912a8bd8cec9331477402,False
9,440218,glitched,539ba31a988912a8bd8cec9331477402,False
9,440496,glitched,539ba31a988912a8bd8cec9331477402,False
9,441572,glitched,539ba31a988912a8bd8cec9331477402,False
8,438723,glitched,539ba31a988912a8bd8cec9331477402,False
9,441272,glitched,539ba31a988912a8bd8cec9331477402,False
8,440657,glitched,539ba31a988912a8bd8cec9331477402,False
9,439558,glitched,539ba31a988912a8bd8cec9331477402,False
8,437966,glitched,539ba31a988912a8bd8cec9331477402,False
9,439552,glitched,539ba31a988912a8bd8cec9331477402,False
8,440369,glitched,539ba31a988912a8bd8cec9331477402,False
9,436246,glitched,539ba31a988912a8bd8cec9331477402,False
9,439817,glitched,539ba31a988912a8bd8cec9331477402,False
8,438596,glitched,539ba31a988912a8bd8cec9331477402,False
9,437627,glitched,539ba31a988912a8bd8cec9331477402,False
8,436775,glitched,539ba31a988912a8bd8cec9331477402,False
8,437696,glitched,539ba31a988912a8bd8cec9331477402,False
9,442009,glitched,539ba31a988912a8bd8cec9331477402,False
9,440776,glitched,539ba31a988912a8bd8cec9331477402,False
8,439872,glitched,539ba31a988912a8bd8cec9331477402,False
8,437332,glitched,539ba31a988912a8bd8cec9331477402,False
9,436062,glitched,539ba31a988912a8bd8cec9331477402,False
9,439640,glitched,539ba31a988912a8bd8cec9331477402,False
9,435651,glitched,539ba31a988912a8bd8cec9331477402,False
8,436361,glitched,539ba31a988912a8bd8cec9331477402,False
9,439829,glitched,539ba31a988912a8bd8cec9331477402,False
9,437256,glitched,539ba31a988912a8bd8cec9331477402,False
8,441018,glitched,539ba31a988912a8bd8cec9331477402,False
9,436881,glitched,539ba31a988912a8bd8cec9331477402,False
8,441608,glitched,539ba31a988912a8bd8cec9331477402,False
8,441121,glitched,539ba31a988912a8bd8cec9331477402,False
9,438625,glitched,539ba31a988912a8bd8cec9331477402,False
8,437426,glitched,539ba31a988912a8bd8cec9331477402,False
8,436907,glitched,539ba31a988912a8bd8cec9331477402,False
8,442183,glitched,539ba31a988912a8bd8cec9331477402,False
8,438378,glitched,539ba31a988912a8bd8cec9331477402,False
9,437067,glitched,539ba31a988912a8bd8cec9331477402,False
9,440465,glitched,539ba31a988912a8bd8cec9331477402,False
9,438277,glitched,539ba31a988912a8bd8cec9331477402,False
8,440673,glitched,539ba31a988912a8bd8cec9331477402,False
8,439456,glitched,539ba31a988912a8bd8cec9331477402,False
8,439538,glitched,539ba31a988912a8bd8cec9331477402,False
9,435883,glitched,539ba31a988912a8bd8cec9331477402,False
9,441017,glitched,539ba31a988912a8bd8cec9331477402,False
9,442367,glitched,539ba31a988912a8bd8cec9331477402,False
9,439733,glitched,539ba31a988912a8bd8cec9331477402,False
8,440778,glitched,539ba31a988912a8bd8cec9331477402,False
8,440426,glitched,539ba31a988912a8bd8cec9331477402,False
9,438630,glitched,539ba31a988912a8bd8cec9331477402,False
9,439118,glitched,539ba31a988912a8bd8cec9331477402,False
9,437362,glitched,539ba31a988912a8bd8cec9331477402,False
9,436024,glitched,539ba31a988912a8bd8cec9331477402,False
9,441198,glitched,539ba31a988912a8bd8cec9331477402,False
8,441073,glitched,539ba31a988912a8bd8cec9331477402,False
9,441195,glitched,539ba31a988912a8bd8cec9331477402,False
8,441695,glitched,539ba31a988912a8bd8cec9331477402,False
9,439721,glitched,539ba31a988912a8bd8cec9331477402,False
8,440106,glitched,539ba31a988912a8bd8cec9331477402,False
8,438389,glitched,539ba31a988912a8bd8cec9331477402,False
9,439574,glitched,539ba31a988912a8bd8cec9331477402,False
8,436142,glitched,539ba31a988912a8bd8cec9331477402,False
9,439134,glitched,539ba31a988912a8bd8cec9331477402,False
9,435948,glitched,539ba31a988912a8bd8cec9331477402,False
9,437091,glitched,539ba31a988912a8bd8cec9331477402,False
9,439804,glitched,539ba31a988912a8bd8cec9331477402,False
8,435655,glitched,539ba31a988912a8bd8cec9331477402,False
8,441504,glitched,539ba31a988912a8bd8cec9331477402,False
8,439593,glitched,539ba31a988912a8bd8cec9331477402,False
9,441368,glitched,539ba31a988912a8bd8cec9331477402,False
9,439064,glitched,539ba31a988912a8bd8cec9331477402,False
9,441512,glitched,539ba31a988912a8bd8cec9331477402,False
8,440613,glitched,539ba31a988912a8bd8cec9331477402,False
9,440379,glitched,539ba31a988912a8bd8cec9331477402,False
9,437442,glitched,539ba31a988912a8bd8cec9331477402,False
9,435930,glitched,539ba31a988912a8bd8cec9331477402,False
9,439018,glitched,539ba31a988912a8bd8cec9331477402,False
9,435828,glitched,539ba31a988912a8bd8cec9331477402,False
8,436009,glitched,539ba31a988912a8bd8cec9331477402,False
8,439510,glitched,539ba31a988912a8bd8cec9331477402,False
9,440936,glitched,539ba31a988912a8bd8cec9331477402,False
8,439435,glitched,539ba31a988912a8bd8cec9331477402,False
9,435952,glitched,539ba31a988912a8bd8cec9331477402,False
8,442117,glitched,539ba31a988912a8bd8cec9331477402,False
8,438427,glitched,539ba31a988912a8bd8cec9331477402,False
9,437853,glitched,539ba31a988912a8bd8cec9331477402,False
9,439384,glitched,539ba31a988912a8bd8cec9331477402,False
8,440379,glitched,539ba31a988912a8bd8cec9331477402,False
8,437110,glitched,539ba31a988912a8bd8cec9331477402,False
8,440998,glitched,539ba31a988912a8bd8cec9331477402,False
9,438383,glitched,539ba31a988912a8bd8cec9331477402,False
9,439987,glitched,539ba31a988912a8bd8cec9331477402,False
8,435803,glitched,539ba31a988912a8bd8cec9331477402,False
9,440946,glitched,539ba31a988912a8bd8cec9331477402,False
9,440957,glitched,539ba31a988912a8bd8cec9331477402,False
8,442057,glitched,539ba31a988912a8bd8cec9331477402,False
8,439366,glitched,539ba31a988912a8bd8cec9331477402,False
8,440068,glitched,539ba31a988912a8bd8cec9331477402,False
9,442198,glitched,539ba31a988912a8bd8cec9331477402,False
8,442073,glitched,539ba31a988912a8bd8cec9331477402,False
9,435658,glitched,539ba31a988912a8bd8cec9331477402,False
9,436218,glitched,539ba31a988912a8bd8cec9331477402,False
9,436464,glitched,539ba31a988912a8bd8cec9331477402,False
9,436739,glitched,539ba31a988912a8bd8cec9331477402,False
8,436193,glitched,539ba31a988912a8bd8cec9331477402,False
8,436418,glitched,539ba31a988912a8bd8cec9331477402,False
8,441302,glitched,539ba31a988912a8bd8cec9331477402,False
8,439039,glitched,539ba31a988912a8bd8cec9331477402,False
8,439733,glitched,539ba31a988912a8bd8cec9331477402,False
8,436851,glitched,539ba31a988912a8bd8cec9331477402,False
9,441900,glitched,539ba31a988912a8bd8cec9331477402,False
9,442387,glitched,539ba31a988912a8bd8cec9331477402,False
8,438555,glitched,539ba31a988912a8bd8cec9331477402,False
9,438042,glitched,539ba31a988912a8bd8cec9331477402,False
9,436962,glitched,539ba31a988912a8bd8cec9331477402,False
9,435912,glitched,539ba31a988912a8bd8cec9331477402,False
8,437633,glitched,539ba31a988912a8bd8cec9331477402,False
8,439245,glitched,539ba31a988912a8bd8cec9331477402,False
9,440914,glitched,539ba31a988912a8bd8cec9331477402,False
8,440696,glitched,539ba31a988912a8bd8cec9331477402,False
9,440144,glitched,539ba31a988912a8bd8cec9331477402,False
8,436076,glitched,539ba31a988912a8bd8cec9331477402,False
8,440994,glitched,539ba31a988912a8bd8cec9331477402,False
8,441991,glitched,539ba31a988912a8bd8cec9331477402,False
9,436224,glitched,539ba31a988912a8bd8cec9331477402,False
8,436033,glitched,539ba31a988912a8bd8cec9331477402,False
8,441632,glitched,539ba31a988912a8bd8cec9331477402,False
8,440549,glitched,539ba31a988912a8bd8cec9331477402,False
8,437240,glitched,539ba31a988912a8bd8cec9331477402,False
9,441963,glitched,539ba31a988912a8bd8cec9331477402,False
8,437316,glitched,539ba31a988912a8bd8cec9331477402,False
8,441246,glitched,539ba31a988912a8bd8cec9331477402,False
8,442292,glitched,539ba31a988912a8bd8cec9331477402,False
9,436805,glitched,539ba31a988912a8bd8cec9331477402,False
8,437353,glitched,539ba31a988912a8bd8cec9331477402,False
9,442120,glitched,539ba31a988912a8bd8cec9331477402,False
9,437552,glitched,539ba31a988912a8bd8cec9331477402,False
8,438508,glitched,539ba31a988912a8bd8cec9331477402,False
8,439646,glitched,539ba31a988912a8bd8cec9331477402,False
9,442264,glitched,539ba31a988912a8bd8cec9331477402,False
9,441014,glitched,539ba31a988912a8bd8cec9331477402,False
8,441592,glitched,539ba31a988912a8bd8cec9331477402,False
8,442029,glitched,539ba31a988912a8bd8cec9331477402,False
9,440014,glitched,539ba31a988912a8bd8cec9331477402,False
9,440454,glitched,539ba31a988912a8bd8cec9331477402,False
9,441440,glitched,539ba31a988912a8bd8cec9331477402,False
8,442376,glitched,539ba31a988912a8bd8cec9331477402,False
9,437705,glitched,539ba31a988912a8bd8cec9331477402,False
9,438629,glitched,539ba31a988912a8bd8cec9331477402,False
9,438035,glitched,539ba31a988912a8bd8cec9331477402,False
8,440697,glitched,539ba31a988912a8bd8cec9331477402,False
8,440065,glitched,539ba31a988912a8bd8cec9331477402,False
8,441504,glitched,539ba31a988912a8bd8cec9331477402,False
9,442343,glitched,539ba31a988912a8bd8cec9331477402,False
8,437910,glitched,539ba31a988912a8bd8cec9331477402,False
8,440651,glitched,539ba31a988912a8bd8cec9331477402,False
8,440322,glitched,539ba31a988912a8bd8cec9331477402,False
8,435825,glitched,539ba31a988912a8bd8cec9331477402,False
8,441079,glitched,539ba31a988912a8bd8cec9331477402,False
8,439135,glitched,539ba31a988912a8bd8cec9331477402,False
9,440333,glitched,539ba31a988912a8bd8cec9331477402,False
8,438733,glitched,539ba31a988912a8bd8cec9331477402,False
9,441835,glitched,539ba31a988912a8bd8cec9331477402,False
8,437061,glitched,539ba31a988912a8bd8cec9331477402,False
8,435729,glitched,539ba31a988912a8bd8cec9331477402,False
8,437466,glitched,539ba31a988912a8bd8cec9331477402,False
8,441615,glitched,539ba31a988912a8bd8cec9331477402,False
8,440996,glitched,539ba31a988912a8bd8cec9331477402,False
9,437252,glitched,539ba31a988912a8bd8cec9331477402,False
8,441569,glitched,539ba31a988912a8bd8cec9331477402,False
8,441415,glitched,539ba31a988912a8bd8cec9331477402,False
8,437228,glitched,539ba31a988912a8bd8cec9331477402,False
8,442036,glitched,539ba31a988912a8bd8cec9331477402,False
8,440949,glitched,539ba31a988912a8bd8cec9331477402,False
9,441997,glitched,539ba31a988912a8bd8cec9331477402,False
8,439513,glitched,539ba31a988912a8bd8cec9331477402,False
8,441264,glitched,539ba31a988912a8bd8cec9331477402,False
9,440149,glitched,539ba31a988912a8bd8cec9331477402,False
9,439924,glitched,539ba31a988912a8bd8cec9331477402,False
9,442376,glitched,539ba31a988912a8bd8cec9331477402,False
8,437002,glitched,539ba31a988912a8bd8cec9331477402,False
8,436609,glitched,539ba31a988912a8bd8cec9331477402,False
9,441250,glitched,539ba31a988912a8bd8cec9331477402,False
8,439063,glitched,539ba31a988912a8bd8cec9331477402,False
8,442256,glitched,539ba31a988912a8bd8cec9331477402,False
8,437547,glitched,539ba31a988912a8bd8cec9331477402,False
9,436694,glitched,539ba31a988912a8bd8cec9331477402,False
8,441934,glitched,539ba31a988912a8bd8cec9331477402,False
9,436740,glitched,539ba31a988912a8bd8cec9331477402,False
9,439322,glitched,539ba31a988912a8bd8cec9331477402,False
8,436878,glitched,539ba31a988912a8bd8cec9331477402,False
8,438849,glitched,539ba31a988912a8bd8cec9331477402,False
8,441384,glitched,539ba31a988912a8bd8cec9331477402,False
9,439409,glitched,539ba31a988912a8bd8cec9331477402,False
8,438436,glitched,539ba31a988912a8bd8cec9331477402,False
8,440797,glitched,539ba31a988912a8bd8cec9331477402,False
8,436859,glitched,539ba31a988912a8bd8cec9331477402,False
9,437571,glitched,539ba31a988912a8bd8cec9331477402,False
8,441534,glitched,539ba31a988912a8bd8cec9331477402,False
8,439223,glitched,539ba31a988912a8bd8cec9331477402,False
9,436216,glitched,539ba31a988912a8bd8cec9331477402,False
8,437249,glitched,539ba31a988912a8bd8cec9331477402,False
9,441792,glitched,539ba31a988912a8bd8cec9331477402,False
8,441182,glitched,539ba31a988912a8bd8cec9331477402,False
9,435782,glitched,539ba31a988912a8bd8cec9331477402,False
9,441189,glitched,539ba31a988912a8bd8cec9331477402,False
8,436975,glitched,539ba31a988912a8bd8cec9331477402,False
9,438992,glitched,539ba31a988912a8bd8cec9331477402,False
9,441019,glitched,539ba31a988912a8bd8cec9331477402,False
8,438335,glitched,539ba31a988912a8bd8cec9331477402,False
8,436650,glitched,539ba31a988912a8bd8cec9331477402,False
9,436053,glitched,539ba31a988912a8bd8cec9331477402,False
8,436172,glitched,539ba31a988912a8bd8cec9331477402,False
9,437742,glitched,539ba31a988912a8bd8cec9331477402,False
9,441032,glitched,539ba31a988912a8bd8cec9331477402,False
8,439763,glitched,539ba31a988912a8bd8cec9331477402,False
8,439770,glitched,539ba31a988912a8bd8cec9331477402,False
8,437062,glitched,539ba31a988912a8bd8cec9331477402,False
8,438897,glitched,539ba31a988912a8bd8cec9331477402,False
8,438187,glitched,539ba31a988912a8bd8cec9331477402,False
9,438806,glitched,539ba31a988912a8bd8cec9331477402,False
8,436128,glitched,539ba31a988912a8bd8cec9331477402,False
8,439008,glitched,539ba31a988912a8bd8cec9331477402,False
9,440148,glitched,539ba31a988912a8bd8cec9331477402,False
9,439012,glitched,539ba31a988912a8bd8cec9331477402,False
9,440393,glitched,539ba31a988912a8bd8cec9331477402,False
9,441658,glitched,539ba31a988912a8bd8cec9331477402,False
9,437854,glitched,539ba31a988912a8bd8cec9331477402,False
9,438181,glitched,539ba31a988912a8bd8cec9331477402,False
8,442103,glitched,539ba31a988912a8bd8cec9331477402,False
9,437959,glitched,539ba31a988912a8bd8cec9331477402,False
9,440098,glitched,539ba31a988912a8bd8cec9331477402,False
9,436706,glitched,539ba31a988912a8bd8cec9331477402,False
8,436542,glitched,539ba31a988912a8bd8cec9331477402,False
8,436071,glitched,539ba31a988912a8bd8cec9331477402,False
9,437103,glitched,539ba31a988912a8bd8cec9331477402,False
9,439840,glitched,539ba31a988912a8bd8cec9331477402,False
8,437665,glitched,539ba31a988912a8bd8cec9331477402,False
9,438417,glitched,539ba31a988912a8bd8cec9331477402,False
8,439998,glitched,539ba31a988912a8bd8cec9331477402,False
9,439401,glitched,539ba31a988912a8bd8cec9331477402,False
9,438183,glitched,539ba31a988912a8bd8cec9331477402,False
9,436054,glitched,539ba31a988912a8bd8cec9331477402,False
8,435790,glitched,539ba31a988912a8bd8cec9331477402,False
8,441556,glitched,539ba31a988912a8bd8cec9331477402,False
9,437622,glitched,539ba31a988912a8bd8cec9331477402,False
8,437902,glitched,539ba31a988912a8bd8cec9331477402,False
9,441910,glitched,539ba31a988912a8bd8cec9331477402,False
8,439795,glitched,539ba31a988912a8bd8cec9331477402,False
9,439083,glitched,539ba31a988912a8bd8cec9331477402,False
8,439597,glitched,539ba31a988912a8bd8cec9331477402,False
9,441866,glitched,539ba31a988912a8bd8cec9331477402,False
9,439242,glitched,539ba31a988912a8bd8cec9331477402,False
9,437106,glitched,539ba31a988912a8bd8cec9331477402,False
8,441355,glitched,539ba31a988912a8bd8cec9331477402,False
8,436095,glitched,539ba31a988912a8bd8cec9331477402,False
8,438604,glitched,539ba31a988912a8bd8cec9331477402,False
8,442278,glitched,539ba31a988912a8bd8cec9331477402,False
8,435815,glitched,539ba31a988912a8bd8cec9331477402,False
8,440557,glitched,539ba31a988912a8bd8cec9331477402,False
9,437972,glitched,539ba31a988912a8bd8cec9331477402,False
9,438672,glitched,539ba31a988912a8bd8cec9331477402,False
9,442030,glitched,539ba31a988912a8bd8cec9331477402,False
8,437553,glitched,539ba31a988912a8bd8cec9331477402,False
8,437792,glitched,539ba31a988912a8bd8cec9331477402,False
9,438451,glitched,539ba31a988912a8bd8cec9331477402,False
8,437155,glitched,539ba31a988912a8bd8cec9331477402,False
8,441035,glitched,539ba31a988912a8bd8cec9331477402,False
8,441864,glitched,539ba31a988912a8bd8cec9331477402,False
9,439143,glitched,539ba31a988912a8bd8cec9331477402,False
9,441366,glitched,539ba31a988912a8bd8cec9331477402,False
9,437936,glitched,539ba31a988912a8bd8cec9331477402,False
9,438002,glitched,539ba31a988912a8bd8cec9331477402,False
8,440797,glitched,539ba31a988912a8bd8cec9331477402,False
9,441057,glitched,539ba31a988912a8bd8cec9331477402,False
8,438710,glitched,539ba31a988912a8bd8cec9331477402,False
9,436407,glitched,539ba31a988912a8bd8cec9331477402,False
8,436022,glitched,539ba31a988912a8bd8cec9331477402,False
9,440749,glitched,539ba31a988912a8bd8cec9331477402,False
8,440369,glitched,539ba31a988912a8bd8cec9331477402,False
8,440596,glitched,539ba31a988912a8bd8cec9331477402,False
